file	motifs	min_ml	m6A-within-motifs	motifs-covered-by-m6A	AT-bases-covered-by-motifs	n-of-motifs	m6A-coverage	n-of-m6A-bp
PS00230_ML.fiberseq.tbl.gz	GAATTC	234	0.00044267076	0.0088046839	0.0011865974	133906.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	235	0.00043714536	0.0084214003	0.0011851294	133232.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	236	0.00042582921	0.0079178709	0.0011837302	132864.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	237	0.00040821404	0.0072720716	0.0011931937	133112.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	238	0.0004024696	0.0069818227	0.0011872704	130052.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	239	0.00038313174	0.0064091739	0.0011790928	130282.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	240	0.00037355157	0.0060424631	0.001176046	126604.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	241	0.0003510108	0.0054815975	0.0011754453	122592.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	242	0.00034614942	0.0050845283	0.0011859976	124692.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	243	0.00032642234	0.0045118495	0.0011929339	126334.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	244	0.00031243228	0.004238478	0.0011910697	113956.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	245	0.00030052401	0.0038960137	0.0011929339	115246.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	246	0.00026242369	0.0030046776	0.0011901933	120146.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	247	0.00024099201	0.0025431566	0.0011845034	129760.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	248	0.00020492999	0.0019980166	0.0011735066	137136.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	249	0.0001860594	0.0016371209	0.0011863012	145988.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	250	0.00014664557	0.0011854022	0.0011751693	150160.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	251	0.00011437592	0.00083989434	0.0011726353	155972.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	252	8.2732493e-05	0.00054002384	0.0011710286	161104.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	253	6.4216359e-05	0.00035800536	0.0011697741	164802.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	254	5.4023804e-05	0.00023475874	0.0011683106	166128.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GAATTC	255	3.7182817e-05	8.5060879e-05	0.001163459	164588.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	159	0.031157805	0.95835657	0.0080939298	28696.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	166	0.091826752	0.97744999	0.0082935073	1184168.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	169	0.10054432	0.97633024	0.0083002611	1177114.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	171	0.10413263	0.97588872	0.0083037366	1161780.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	173	0.10615024	0.97553924	0.0083052085	1144118.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	174	0.10729844	0.97517297	0.0083139706	1123614.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	175	0.10783847	0.97510132	0.0083154181	1099938.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	176	0.11037168	0.97485518	0.0083134397	1118998.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	177	0.11279799	0.97456392	0.00831574	1127886.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	178	0.11320939	0.9742399	0.0083231729	1099336.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	179	0.11335081	0.97397216	0.0083278517	1071660.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	180	0.11503582	0.97358333	0.0083168552	1077312.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	181	0.1178731	0.97350755	0.0083212788	1097558.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	182	0.11924565	0.97331575	0.0083213591	1090606.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	183	0.12699702	0.97258267	0.0082913343	1184652.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	184	0.12511646	0.97100563	0.0083207068	1087280.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	185	0.12710221	0.97086152	0.0083256167	1087222.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	186	0.12941297	0.9703241	0.0083300111	1091458.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	187	0.13104243	0.97033504	0.0083230022	1082860.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	188	0.1323972	0.96996585	0.0083248498	1071880.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	189	0.1344796	0.96956861	0.0083192902	1072774.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	190	0.1366878	0.96927289	0.0083153002	1072994.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	191	0.13839761	0.96890058	0.0083295886	1066322.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	192	0.14073701	0.96861031	0.0083261921	1066656.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	193	0.14291308	0.96824878	0.0083270966	1065660.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	194	0.14520966	0.9678822	0.0083275182	1063678.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	195	0.14760552	0.96773908	0.0083336142	1063454.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	196	0.14893101	0.96700637	0.0083289362	1049142.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	197	0.15135233	0.96688759	0.008330831	1048338.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	198	0.15475303	0.96671134	0.008325387	1058108.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	199	0.15701285	0.96593064	0.0083362084	1052500.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	200	0.15938938	0.96554245	0.0083311658	1047782.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	201	0.16218974	0.9651419	0.0083306126	1047590.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	202	0.16457129	0.96472661	0.0083194362	1040416.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	203	0.16815464	0.96411118	0.0083354387	1046872.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	204	0.17117425	0.96376612	0.0083294473	1044492.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	205	0.17431128	0.96283486	0.0083246415	1042536.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	206	0.17679023	0.96259685	0.0083323109	1031250.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	207	0.17929964	0.96201047	0.0083348111	1021992.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	208	0.18289932	0.96125101	0.0083359218	1024104.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	209	0.18601524	0.96065347	0.0083332852	1017828.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	210	0.18896051	0.96027119	0.0083247688	1011986.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	211	0.1928089	0.95927792	0.0083364058	1012350.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	212	0.19607201	0.95879771	0.0083317429	1006716.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	213	0.19946634	0.95793353	0.0083360856	1001534.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	214	0.20390985	0.95701234	0.0083372143	1003032.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	215	0.20763087	0.95630988	0.0083424766	997388.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	216	0.21134701	0.95544712	0.0083368148	992506.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	217	0.21557394	0.95434928	0.0083310833	989820.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	218	0.22059292	0.95356136	0.0083304499	991588.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	219	0.22412498	0.95220015	0.0083331122	978706.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	220	0.2286725	0.95177725	0.0083389734	973918.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	221	0.23553713	0.95066536	0.0083311964	986386.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	222	0.24192446	0.94986649	0.0083334636	990934.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	223	0.24512813	0.94818731	0.0083245332	969222.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	224	0.24997722	0.94718866	0.0083347453	958866.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	225	0.25708422	0.94577061	0.0083230903	967704.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	226	0.26440763	0.94413983	0.0083309148	970996.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	227	0.26875735	0.94254293	0.0083295655	953042.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	228	0.27572783	0.94084895	0.0083274751	950820.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	229	0.28450406	0.93955227	0.0083262815	958084.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	230	0.2933179	0.93744959	0.0083480359	962024.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	231	0.30016919	0.9354355	0.0083289304	950414.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	232	0.30792923	0.9333458	0.0083394224	940916.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	233	0.31740558	0.93125203	0.0083423275	940406.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	234	0.32767023	0.92853738	0.0083286364	939876.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	235	0.33878181	0.92596517	0.0083531376	939058.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	236	0.34980575	0.92312376	0.0083405117	936154.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	237	0.36127322	0.91993252	0.0083475869	931252.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	238	0.37096084	0.91573898	0.0083433742	913922.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	239	0.38736867	0.91312963	0.0083674664	924550.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	240	0.39937888	0.90855891	0.0083621846	900208.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	241	0.41206318	0.90344114	0.0083724592	873198.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	242	0.43174933	0.89939175	0.0083628376	879242.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	243	0.45320077	0.89392491	0.0083595075	885288.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	244	0.45778833	0.88421433	0.0083656249	800384.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	245	0.4731359	0.87694365	0.0083439542	806086.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	246	0.5318405	0.86529	0.0083759116	845520.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	247	0.57373479	0.8580075	0.0083584718	915654.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	248	0.61917053	0.84655226	0.0083682683	977916.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	249	0.66602259	0.83067456	0.0083691655	1029922.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	250	0.71091051	0.80763334	0.0083617648	1068444.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	251	0.75536475	0.77734929	0.0083674578	1112954.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	252	0.79969227	0.73161527	0.0083549614	1149432.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	253	0.8423151	0.65916977	0.008333418	1174042.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	254	0.88001313	0.53741342	0.0083133404	1182116.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	GATC	255	0.90898709	0.29063596	0.0083242867	1177590.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	159	0.009855705	0.31864469	0.0077001771	27300.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	166	0.008067353	0.15587712	0.0045689061	652360.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	169	0.0081938335	0.14465762	0.0045653784	647446.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	171	0.0082458878	0.14033407	0.0045725801	639752.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	173	0.0082894865	0.1381381	0.0045802421	630970.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	174	0.0083182586	0.13760955	0.0045675213	617290.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	175	0.008334286	0.13571632	0.0046173886	610774.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	176	0.0083588615	0.13359044	0.0045944652	618420.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	177	0.008394299	0.13156701	0.0045840284	621744.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	178	0.0084264081	0.13095661	0.0046087957	608736.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	179	0.0084251265	0.13047551	0.0046206421	594602.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	180	0.0084420048	0.13036519	0.0045580923	590426.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	181	0.0084800641	0.12573813	0.0046349689	611342.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	182	0.0084956727	0.12484029	0.0046221973	605790.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	183	0.0085310082	0.11848861	0.0045717359	653202.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	184	0.0086282844	0.12062087	0.004619229	603602.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	185	0.0086653643	0.12056204	0.0045708488	596896.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	186	0.0086998057	0.11818725	0.0045975188	602400.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	187	0.0087128238	0.11767024	0.004563332	593710.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	188	0.0087430106	0.11544541	0.0046188983	594714.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	189	0.0087693179	0.11422441	0.004604848	593796.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	190	0.0087865886	0.11188822	0.0046305244	597516.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	191	0.008823122	0.11238321	0.004578203	586084.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	192	0.0088526785	0.11001547	0.0046111381	590726.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	193	0.0088553355	0.10847141	0.0046057285	589418.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	194	0.0089183808	0.10785133	0.0045898985	586270.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	195	0.0089343891	0.10633217	0.0045908093	585834.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	196	0.0089504496	0.10582487	0.0045739439	576150.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	197	0.0089886372	0.10392799	0.0046029531	579228.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	198	0.0090211641	0.10224771	0.0045885038	583172.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	199	0.0090376727	0.10209465	0.0045397605	573174.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	200	0.0090776878	0.099097736	0.0046230575	581426.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	201	0.0091063525	0.098037793	0.0046046398	579042.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	202	0.0091126713	0.096838606	0.0045892452	573924.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	203	0.009158113	0.096207632	0.0045492855	571358.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	204	0.0091808532	0.094785906	0.0045424345	569610.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	205	0.0092044846	0.093534384	0.0045250151	566690.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	206	0.0092357887	0.092371459	0.0045361545	561418.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	207	0.0093035784	0.090846763	0.0045796965	561550.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	208	0.0093183021	0.089337689	0.0045696236	561398.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	209	0.0093378593	0.087899572	0.0045718823	558410.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	210	0.00937082	0.087005503	0.0045564426	553896.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	211	0.0094390738	0.085249606	0.0045923315	557680.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	212	0.0094199116	0.084074246	0.0045648983	551572.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	213	0.0094528955	0.084021081	0.0045040634	541138.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	214	0.0095208942	0.081429319	0.0045750645	550416.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	215	0.0095555149	0.080821918	0.0045428318	543120.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	216	0.0096015665	0.079712022	0.0045397189	540458.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	217	0.0096484464	0.078615019	0.0045265199	537798.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	218	0.0096748824	0.075829055	0.0045944718	546888.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	219	0.0097021324	0.075904163	0.0045252941	531486.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	220	0.0097374524	0.07485114	0.0045152407	527340.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	221	0.0097744129	0.073622394	0.0044643313	528562.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	222	0.0098642968	0.072053754	0.0044793794	532644.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	223	0.0099125758	0.068903821	0.004632379	539346.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	224	0.0099247531	0.069802781	0.0044903	516584.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	225	0.0099903821	0.067271173	0.0045472423	528696.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	226	0.010054491	0.065363313	0.0045759476	533342.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	227	0.010076422	0.064448042	0.0045673024	522576.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	228	0.010148797	0.064492436	0.0044715534	510556.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	229	0.01023958	0.062326619	0.0045174373	519810.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	230	0.010268171	0.060333592	0.0045407496	523274.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	231	0.010359126	0.059851902	0.0044924383	512632.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	232	0.010408653	0.058835771	0.004471783	504540.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	233	0.010465716	0.056437459	0.004538804	511646.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	234	0.010562147	0.054574555	0.0045677078	515460.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	235	0.01063097	0.053768272	0.0045140983	507474.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	236	0.010656255	0.05224947	0.0044889874	503852.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	237	0.010786887	0.049741753	0.0046095253	514236.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	238	0.010885296	0.048655524	0.004607798	504732.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	239	0.010914896	0.048060255	0.0044795608	494962.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	240	0.011033688	0.046488662	0.004515038	486054.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	241	0.011157129	0.044547889	0.0045974226	479484.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	242	0.011217643	0.042601808	0.0045871663	482280.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	243	0.011288486	0.04043819	0.0046029377	487460.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	244	0.01137564	0.039305175	0.0046764611	447422.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	245	0.01134361	0.038303508	0.0045800523	442466.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	246	0.011777808	0.035196031	0.0045601921	460336.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	247	0.012042298	0.032800255	0.0045892205	502740.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	248	0.012286824	0.030983365	0.0045372233	530220.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	249	0.012541494	0.028978364	0.0045175139	555932.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	250	0.012910577	0.02738297	0.0044788069	572290.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	251	0.013309515	0.025230557	0.0045424318	604188.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	252	0.01386007	0.023316344	0.0045436961	625098.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	253	0.014625004	0.021027248	0.0045358577	639028.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	254	0.015866376	0.017675053	0.0045573452	648032.0	0.08824349	12608677
PS00230_ML.fiberseq.tbl.gz	TCGA	255	0.018012419	0.010624732	0.0045122456	638322.0	0.08824349	12608677
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	159	1.0	0.18559794	1.0	4063461.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	166	1.0	0.073838374	1.0	139744938.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	169	1.0	0.0674305	1.0	137394191.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	171	1.0	0.065355547	1.0	134451511.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	173	1.0	0.06460091	1.0	130780356.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	174	1.0	0.064468297	1.0	126895752.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	175	1.0	0.065351787	1.0	121262469.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	176	1.0	0.062875851	1.0	125458150.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	177	1.0	0.06132782	1.0	126547185.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	178	1.0	0.061579035	1.0	122123121.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	179	1.0	0.062462695	1.0	116683631.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	180	1.0	0.061103264	1.0	118130154.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	181	1.0	0.059065423	1.0	121726615.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	182	1.0	0.058472937	1.0	120361544.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	183	1.0	0.051601462	1.0	140045508.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	184	1.0	0.055245475	1.0	120285037.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	185	1.0	0.05481105	1.0	118782345.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	186	1.0	0.053914695	1.0	118603472.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	187	1.0	0.052646927	1.0	119182323.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	188	1.0	0.052860279	1.0	115768533.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	189	1.0	0.050810073	1.0	119174991.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	190	1.0	0.050294428	1.0	117742346.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	191	1.0	0.050026535	1.0	115748933.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	192	1.0	0.049303714	1.0	115390476.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	193	1.0	0.048155462	1.0	116033463.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	194	1.0	0.047622117	1.0	115022334.0	0.073713315	10325009
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	195	1.0	0.046328084	1.0	116236169.0	0.073713315	10325009
